"channel","ddd","amount"
CLARO_WEB_DESK,"99",3000
CLARO_WEB_DESK,"99",3500
CLARO_WEB_DESK,"99",4000
CLARO_WEB_DESK,"99",5000
CLARO_WEB_DESK,"99",10000
CLARO_WEB_DESKTOP,"11",1300
CLARO_WEB_DESKTOP,"11",1500
CLARO_WEB_DESKTOP,"11",2000
CLARO_WEB_DESKTOP,"11",3000
CLARO_WEB_DESKTOP,"11",3500
CLARO_WEB_DESKTOP,"11",4000
CLARO_WEB_DESKTOP,"11",5000
CLARO_WEB_DESKTOP,"11",10000
CLARO_WEB_DESKTOP,"12",1300
CLARO_WEB_DESKTOP,"12",1500
CLARO_WEB_DESKTOP,"12",2000
CLARO_WEB_DESKTOP,"12",3000
CLARO_WEB_DESKTOP,"12",3500
CLARO_WEB_DESKTOP,"12",4000
CLARO_WEB_DESKTOP,"12",5000
CLARO_WEB_DESKTOP,"12",10000
CLARO_WEB_DESKTOP,"13",1300
CLARO_WEB_DESKTOP,"13",1500
CLARO_WEB_DESKTOP,"13",2000
CLARO_WEB_DESKTOP,"13",3000
CLARO_WEB_DESKTOP,"13",3500
CLARO_WEB_DESKTOP,"13",4000
CLARO_WEB_DESKTOP,"13",5000
CLARO_WEB_DESKTOP,"13",10000
CLARO_WEB_DESKTOP,"14",1300
CLARO_WEB_DESKTOP,"14",1500
CLARO_WEB_DESKTOP,"14",2000
CLARO_WEB_DESKTOP,"14",3000
CLARO_WEB_DESKTOP,"14",3500
CLARO_WEB_DESKTOP,"14",4000
CLARO_WEB_DESKTOP,"14",5000
CLARO_WEB_DESKTOP,"14",10000
CLARO_WEB_DESKTOP,"15",1300
CLARO_WEB_DESKTOP,"15",1500
CLARO_WEB_DESKTOP,"15",2000
CLARO_WEB_DESKTOP,"15",3000
CLARO_WEB_DESKTOP,"15",3500
CLARO_WEB_DESKTOP,"15",4000
CLARO_WEB_DESKTOP,"15",5000
CLARO_WEB_DESKTOP,"15",10000
CLARO_WEB_DESKTOP,"16",1300
CLARO_WEB_DESKTOP,"16",1500
CLARO_WEB_DESKTOP,"16",2000
CLARO_WEB_DESKTOP,"16",3000
CLARO_WEB_DESKTOP,"16",3500
CLARO_WEB_DESKTOP,"16",4000
CLARO_WEB_DESKTOP,"16",5000
CLARO_WEB_DESKTOP,"16",10000
CLARO_WEB_DESKTOP,"17",1300
CLARO_WEB_DESKTOP,"17",1500
CLARO_WEB_DESKTOP,"17",2000
CLARO_WEB_DESKTOP,"17",3000
CLARO_WEB_DESKTOP,"17",3500
CLARO_WEB_DESKTOP,"17",4000
CLARO_WEB_DESKTOP,"17",5000
CLARO_WEB_DESKTOP,"17",10000
CLARO_WEB_DESKTOP,"18",1300
CLARO_WEB_DESKTOP,"18",1500
CLARO_WEB_DESKTOP,"18",2000
CLARO_WEB_DESKTOP,"18",3000
CLARO_WEB_DESKTOP,"18",3500
CLARO_WEB_DESKTOP,"18",4000
CLARO_WEB_DESKTOP,"18",5000
CLARO_WEB_DESKTOP,"18",10000
CLARO_WEB_DESKTOP,"19",1300
CLARO_WEB_DESKTOP,"19",1500
CLARO_WEB_DESKTOP,"19",2000
CLARO_WEB_DESKTOP,"19",3000
CLARO_WEB_DESKTOP,"19",3500
CLARO_WEB_DESKTOP,"19",4000
CLARO_WEB_DESKTOP,"19",5000
CLARO_WEB_DESKTOP,"19",10000
CLARO_WEB_DESKTOP,"21",1300
CLARO_WEB_DESKTOP,"21",1500
CLARO_WEB_DESKTOP,"21",2000
CLARO_WEB_DESKTOP,"21",3000
CLARO_WEB_DESKTOP,"21",3500
CLARO_WEB_DESKTOP,"21",4000
CLARO_WEB_DESKTOP,"21",5000
CLARO_WEB_DESKTOP,"21",10000
CLARO_WEB_DESKTOP,"22",1300
CLARO_WEB_DESKTOP,"22",1500
CLARO_WEB_DESKTOP,"22",2000
CLARO_WEB_DESKTOP,"22",3000
CLARO_WEB_DESKTOP,"22",3500
CLARO_WEB_DESKTOP,"22",4000
CLARO_WEB_DESKTOP,"22",5000
CLARO_WEB_DESKTOP,"22",10000
CLARO_WEB_DESKTOP,"24",1300
CLARO_WEB_DESKTOP,"24",1500
CLARO_WEB_DESKTOP,"24",2000
CLARO_WEB_DESKTOP,"24",3000
CLARO_WEB_DESKTOP,"24",3500
CLARO_WEB_DESKTOP,"24",4000
CLARO_WEB_DESKTOP,"24",5000
CLARO_WEB_DESKTOP,"24",10000
CLARO_WEB_DESKTOP,"27",1300
CLARO_WEB_DESKTOP,"27",1500
CLARO_WEB_DESKTOP,"27",2000
CLARO_WEB_DESKTOP,"27",3000
CLARO_WEB_DESKTOP,"27",3500
CLARO_WEB_DESKTOP,"27",4000
CLARO_WEB_DESKTOP,"27",5000
CLARO_WEB_DESKTOP,"27",10000
CLARO_WEB_DESKTOP,"28",1300
CLARO_WEB_DESKTOP,"28",1500
CLARO_WEB_DESKTOP,"28",2000
CLARO_WEB_DESKTOP,"28",3000
CLARO_WEB_DESKTOP,"28",3500
CLARO_WEB_DESKTOP,"28",4000
CLARO_WEB_DESKTOP,"28",5000
CLARO_WEB_DESKTOP,"28",10000
CLARO_WEB_DESKTOP,"31",1300
CLARO_WEB_DESKTOP,"31",1500
CLARO_WEB_DESKTOP,"31",2000
CLARO_WEB_DESKTOP,"31",3000
CLARO_WEB_DESKTOP,"31",3500
CLARO_WEB_DESKTOP,"31",4000
CLARO_WEB_DESKTOP,"31",5000
CLARO_WEB_DESKTOP,"31",10000
CLARO_WEB_DESKTOP,"32",1300
CLARO_WEB_DESKTOP,"32",1500
CLARO_WEB_DESKTOP,"32",2000
CLARO_WEB_DESKTOP,"32",3000
CLARO_WEB_DESKTOP,"32",3500
CLARO_WEB_DESKTOP,"32",4000
CLARO_WEB_DESKTOP,"32",5000
CLARO_WEB_DESKTOP,"32",10000
CLARO_WEB_DESKTOP,"33",1300
CLARO_WEB_DESKTOP,"33",1500
CLARO_WEB_DESKTOP,"33",2000
CLARO_WEB_DESKTOP,"33",3000
CLARO_WEB_DESKTOP,"33",3500
CLARO_WEB_DESKTOP,"33",4000
CLARO_WEB_DESKTOP,"33",5000
CLARO_WEB_DESKTOP,"33",10000
CLARO_WEB_DESKTOP,"34",1300
CLARO_WEB_DESKTOP,"34",1500
CLARO_WEB_DESKTOP,"34",2000
CLARO_WEB_DESKTOP,"34",3000
CLARO_WEB_DESKTOP,"34",3500
CLARO_WEB_DESKTOP,"34",4000
CLARO_WEB_DESKTOP,"34",5000
CLARO_WEB_DESKTOP,"34",10000
CLARO_WEB_DESKTOP,"35",1300
CLARO_WEB_DESKTOP,"35",1500
CLARO_WEB_DESKTOP,"35",2000
CLARO_WEB_DESKTOP,"35",3000
CLARO_WEB_DESKTOP,"35",3500
CLARO_WEB_DESKTOP,"35",4000
CLARO_WEB_DESKTOP,"35",5000
CLARO_WEB_DESKTOP,"35",10000
CLARO_WEB_DESKTOP,"37",1300
CLARO_WEB_DESKTOP,"37",1500
CLARO_WEB_DESKTOP,"37",2000
CLARO_WEB_DESKTOP,"37",3000
CLARO_WEB_DESKTOP,"37",3500
CLARO_WEB_DESKTOP,"37",4000
CLARO_WEB_DESKTOP,"37",5000
CLARO_WEB_DESKTOP,"37",10000
CLARO_WEB_DESKTOP,"38",1300
CLARO_WEB_DESKTOP,"38",1500
CLARO_WEB_DESKTOP,"38",2000
CLARO_WEB_DESKTOP,"38",3000
CLARO_WEB_DESKTOP,"38",3500
CLARO_WEB_DESKTOP,"38",4000
CLARO_WEB_DESKTOP,"38",5000
CLARO_WEB_DESKTOP,"38",10000
CLARO_WEB_DESKTOP,"41",1300
CLARO_WEB_DESKTOP,"41",1500
CLARO_WEB_DESKTOP,"41",2000
CLARO_WEB_DESKTOP,"41",3000
CLARO_WEB_DESKTOP,"41",3500
CLARO_WEB_DESKTOP,"41",4000
CLARO_WEB_DESKTOP,"41",5000
CLARO_WEB_DESKTOP,"41",10000
CLARO_WEB_DESKTOP,"42",1300
CLARO_WEB_DESKTOP,"42",1500
CLARO_WEB_DESKTOP,"42",2000
CLARO_WEB_DESKTOP,"42",3000
CLARO_WEB_DESKTOP,"42",3500
CLARO_WEB_DESKTOP,"42",4000
CLARO_WEB_DESKTOP,"42",5000
CLARO_WEB_DESKTOP,"42",10000
CLARO_WEB_DESKTOP,"43",1300
CLARO_WEB_DESKTOP,"43",1500
CLARO_WEB_DESKTOP,"43",2000
CLARO_WEB_DESKTOP,"43",3000
CLARO_WEB_DESKTOP,"43",3500
CLARO_WEB_DESKTOP,"43",4000
CLARO_WEB_DESKTOP,"43",5000
CLARO_WEB_DESKTOP,"43",10000
CLARO_WEB_DESKTOP,"44",1300
CLARO_WEB_DESKTOP,"44",1500
CLARO_WEB_DESKTOP,"44",2000
CLARO_WEB_DESKTOP,"44",3000
CLARO_WEB_DESKTOP,"44",3500
CLARO_WEB_DESKTOP,"44",4000
CLARO_WEB_DESKTOP,"44",5000
CLARO_WEB_DESKTOP,"44",10000
CLARO_WEB_DESKTOP,"45",1300
CLARO_WEB_DESKTOP,"45",1500
CLARO_WEB_DESKTOP,"45",2000
CLARO_WEB_DESKTOP,"45",3000
CLARO_WEB_DESKTOP,"45",3500
CLARO_WEB_DESKTOP,"45",4000
CLARO_WEB_DESKTOP,"45",5000
CLARO_WEB_DESKTOP,"45",10000
CLARO_WEB_DESKTOP,"46",1300
CLARO_WEB_DESKTOP,"46",1500
CLARO_WEB_DESKTOP,"46",2000
CLARO_WEB_DESKTOP,"46",3000
CLARO_WEB_DESKTOP,"46",3500
CLARO_WEB_DESKTOP,"46",4000
CLARO_WEB_DESKTOP,"46",5000
CLARO_WEB_DESKTOP,"46",10000
CLARO_WEB_DESKTOP,"47",1300
CLARO_WEB_DESKTOP,"47",1500
CLARO_WEB_DESKTOP,"47",2000
CLARO_WEB_DESKTOP,"47",3000
CLARO_WEB_DESKTOP,"47",3500
CLARO_WEB_DESKTOP,"47",4000
CLARO_WEB_DESKTOP,"47",5000
CLARO_WEB_DESKTOP,"47",10000
CLARO_WEB_DESKTOP,"48",1300
CLARO_WEB_DESKTOP,"48",1500
CLARO_WEB_DESKTOP,"48",2000
CLARO_WEB_DESKTOP,"48",3000
CLARO_WEB_DESKTOP,"48",3500
CLARO_WEB_DESKTOP,"48",4000
CLARO_WEB_DESKTOP,"48",5000
CLARO_WEB_DESKTOP,"48",10000
CLARO_WEB_DESKTOP,"49",1300
CLARO_WEB_DESKTOP,"49",1500
CLARO_WEB_DESKTOP,"49",2000
CLARO_WEB_DESKTOP,"49",3000
CLARO_WEB_DESKTOP,"49",3500
CLARO_WEB_DESKTOP,"49",4000
CLARO_WEB_DESKTOP,"49",5000
CLARO_WEB_DESKTOP,"49",10000
CLARO_WEB_DESKTOP,"51",1300
CLARO_WEB_DESKTOP,"51",1500
CLARO_WEB_DESKTOP,"51",2000
CLARO_WEB_DESKTOP,"51",3000
CLARO_WEB_DESKTOP,"51",3500
CLARO_WEB_DESKTOP,"51",4000
CLARO_WEB_DESKTOP,"51",5000
CLARO_WEB_DESKTOP,"51",10000
CLARO_WEB_DESKTOP,"53",1300
CLARO_WEB_DESKTOP,"53",1500
CLARO_WEB_DESKTOP,"53",2000
CLARO_WEB_DESKTOP,"53",3000
CLARO_WEB_DESKTOP,"53",3500
CLARO_WEB_DESKTOP,"53",4000
CLARO_WEB_DESKTOP,"53",5000
CLARO_WEB_DESKTOP,"53",10000
CLARO_WEB_DESKTOP,"54",1300
CLARO_WEB_DESKTOP,"54",1500
CLARO_WEB_DESKTOP,"54",2000
CLARO_WEB_DESKTOP,"54",3000
CLARO_WEB_DESKTOP,"54",3500
CLARO_WEB_DESKTOP,"54",4000
CLARO_WEB_DESKTOP,"54",5000
CLARO_WEB_DESKTOP,"54",10000
CLARO_WEB_DESKTOP,"55",1300
CLARO_WEB_DESKTOP,"55",1500
CLARO_WEB_DESKTOP,"55",2000
CLARO_WEB_DESKTOP,"55",3000
CLARO_WEB_DESKTOP,"55",3500
CLARO_WEB_DESKTOP,"55",4000
CLARO_WEB_DESKTOP,"55",5000
CLARO_WEB_DESKTOP,"55",10000
CLARO_WEB_DESKTOP,"61",1300
CLARO_WEB_DESKTOP,"61",1500
CLARO_WEB_DESKTOP,"61",2000
CLARO_WEB_DESKTOP,"61",3000
CLARO_WEB_DESKTOP,"61",3500
CLARO_WEB_DESKTOP,"61",4000
CLARO_WEB_DESKTOP,"61",5000
CLARO_WEB_DESKTOP,"61",10000
CLARO_WEB_DESKTOP,"62",1300
CLARO_WEB_DESKTOP,"62",1500
CLARO_WEB_DESKTOP,"62",2000
CLARO_WEB_DESKTOP,"62",3000
CLARO_WEB_DESKTOP,"62",3500
CLARO_WEB_DESKTOP,"62",4000
CLARO_WEB_DESKTOP,"62",5000
CLARO_WEB_DESKTOP,"62",10000
CLARO_WEB_DESKTOP,"63",1300
CLARO_WEB_DESKTOP,"63",1500
CLARO_WEB_DESKTOP,"63",2000
CLARO_WEB_DESKTOP,"63",3000
CLARO_WEB_DESKTOP,"63",3500
CLARO_WEB_DESKTOP,"63",4000
CLARO_WEB_DESKTOP,"63",5000
CLARO_WEB_DESKTOP,"63",10000
CLARO_WEB_DESKTOP,"64",1300
CLARO_WEB_DESKTOP,"64",1500
CLARO_WEB_DESKTOP,"64",2000
CLARO_WEB_DESKTOP,"64",3000
CLARO_WEB_DESKTOP,"64",3500
CLARO_WEB_DESKTOP,"64",4000
CLARO_WEB_DESKTOP,"64",5000
CLARO_WEB_DESKTOP,"64",10000
CLARO_WEB_DESKTOP,"65",1300
CLARO_WEB_DESKTOP,"65",1500
CLARO_WEB_DESKTOP,"65",2000
CLARO_WEB_DESKTOP,"65",3000
CLARO_WEB_DESKTOP,"65",3500
CLARO_WEB_DESKTOP,"65",4000
CLARO_WEB_DESKTOP,"65",5000
CLARO_WEB_DESKTOP,"65",10000
CLARO_WEB_DESKTOP,"66",1300
CLARO_WEB_DESKTOP,"66",1500
CLARO_WEB_DESKTOP,"66",2000
CLARO_WEB_DESKTOP,"66",3000
CLARO_WEB_DESKTOP,"66",3500
CLARO_WEB_DESKTOP,"66",4000
CLARO_WEB_DESKTOP,"66",5000
CLARO_WEB_DESKTOP,"66",10000
CLARO_WEB_DESKTOP,"67",1300
CLARO_WEB_DESKTOP,"67",1500
CLARO_WEB_DESKTOP,"67",2000
CLARO_WEB_DESKTOP,"67",3000
CLARO_WEB_DESKTOP,"67",3500
CLARO_WEB_DESKTOP,"67",4000
CLARO_WEB_DESKTOP,"67",5000
CLARO_WEB_DESKTOP,"67",10000
CLARO_WEB_DESKTOP,"68",1300
CLARO_WEB_DESKTOP,"68",1500
CLARO_WEB_DESKTOP,"68",2000
CLARO_WEB_DESKTOP,"68",3000
CLARO_WEB_DESKTOP,"68",3500
CLARO_WEB_DESKTOP,"68",4000
CLARO_WEB_DESKTOP,"68",5000
CLARO_WEB_DESKTOP,"68",10000
CLARO_WEB_DESKTOP,"69",1300
CLARO_WEB_DESKTOP,"69",1500
CLARO_WEB_DESKTOP,"69",2000
CLARO_WEB_DESKTOP,"69",3000
CLARO_WEB_DESKTOP,"69",3500
CLARO_WEB_DESKTOP,"69",4000
CLARO_WEB_DESKTOP,"69",5000
CLARO_WEB_DESKTOP,"69",10000
CLARO_WEB_DESKTOP,"71",1300
CLARO_WEB_DESKTOP,"71",1500
CLARO_WEB_DESKTOP,"71",2000
CLARO_WEB_DESKTOP,"71",3000
CLARO_WEB_DESKTOP,"71",3500
CLARO_WEB_DESKTOP,"71",4000
CLARO_WEB_DESKTOP,"71",5000
CLARO_WEB_DESKTOP,"71",10000
CLARO_WEB_DESKTOP,"73",1300
CLARO_WEB_DESKTOP,"73",1500
CLARO_WEB_DESKTOP,"73",2000
CLARO_WEB_DESKTOP,"73",3000
CLARO_WEB_DESKTOP,"73",3500
CLARO_WEB_DESKTOP,"73",4000
CLARO_WEB_DESKTOP,"73",5000
CLARO_WEB_DESKTOP,"73",10000
CLARO_WEB_DESKTOP,"74",1300
CLARO_WEB_DESKTOP,"74",1500
CLARO_WEB_DESKTOP,"74",2000
CLARO_WEB_DESKTOP,"74",3000
CLARO_WEB_DESKTOP,"74",3500
CLARO_WEB_DESKTOP,"74",4000
CLARO_WEB_DESKTOP,"74",5000
CLARO_WEB_DESKTOP,"74",10000
CLARO_WEB_DESKTOP,"75",1300
CLARO_WEB_DESKTOP,"75",1500
CLARO_WEB_DESKTOP,"75",2000
CLARO_WEB_DESKTOP,"75",3000
CLARO_WEB_DESKTOP,"75",3500
CLARO_WEB_DESKTOP,"75",4000
CLARO_WEB_DESKTOP,"75",5000
CLARO_WEB_DESKTOP,"75",10000
CLARO_WEB_DESKTOP,"77",1300
CLARO_WEB_DESKTOP,"77",1500
CLARO_WEB_DESKTOP,"77",2000
CLARO_WEB_DESKTOP,"77",3000
CLARO_WEB_DESKTOP,"77",3500
CLARO_WEB_DESKTOP,"77",4000
CLARO_WEB_DESKTOP,"77",5000
CLARO_WEB_DESKTOP,"77",10000
CLARO_WEB_DESKTOP,"79",1300
CLARO_WEB_DESKTOP,"79",1500
CLARO_WEB_DESKTOP,"79",2000
CLARO_WEB_DESKTOP,"79",3000
CLARO_WEB_DESKTOP,"79",3500
CLARO_WEB_DESKTOP,"79",4000
CLARO_WEB_DESKTOP,"79",5000
CLARO_WEB_DESKTOP,"79",10000
CLARO_WEB_DESKTOP,"81",1300
CLARO_WEB_DESKTOP,"81",1500
CLARO_WEB_DESKTOP,"81",2000
CLARO_WEB_DESKTOP,"81",3000
CLARO_WEB_DESKTOP,"81",3500
CLARO_WEB_DESKTOP,"81",4000
CLARO_WEB_DESKTOP,"81",5000
CLARO_WEB_DESKTOP,"81",10000
CLARO_WEB_DESKTOP,"82",1300
CLARO_WEB_DESKTOP,"82",1500
CLARO_WEB_DESKTOP,"82",2000
CLARO_WEB_DESKTOP,"82",3000
CLARO_WEB_DESKTOP,"82",3500
CLARO_WEB_DESKTOP,"82",4000
CLARO_WEB_DESKTOP,"82",5000
CLARO_WEB_DESKTOP,"82",10000
CLARO_WEB_DESKTOP,"83",1300
CLARO_WEB_DESKTOP,"83",1500
CLARO_WEB_DESKTOP,"83",2000
CLARO_WEB_DESKTOP,"83",3000
CLARO_WEB_DESKTOP,"83",3500
CLARO_WEB_DESKTOP,"83",4000
CLARO_WEB_DESKTOP,"83",5000
CLARO_WEB_DESKTOP,"83",10000
CLARO_WEB_DESKTOP,"84",1300
CLARO_WEB_DESKTOP,"84",1500
CLARO_WEB_DESKTOP,"84",2000
CLARO_WEB_DESKTOP,"84",3000
CLARO_WEB_DESKTOP,"84",3500
CLARO_WEB_DESKTOP,"84",4000
CLARO_WEB_DESKTOP,"84",5000
CLARO_WEB_DESKTOP,"84",10000
CLARO_WEB_DESKTOP,"85",1300
CLARO_WEB_DESKTOP,"85",1500
CLARO_WEB_DESKTOP,"85",2000
CLARO_WEB_DESKTOP,"85",3000
CLARO_WEB_DESKTOP,"85",3500
CLARO_WEB_DESKTOP,"85",4000
CLARO_WEB_DESKTOP,"85",5000
CLARO_WEB_DESKTOP,"85",10000
CLARO_WEB_DESKTOP,"86",1300
CLARO_WEB_DESKTOP,"86",1500
CLARO_WEB_DESKTOP,"86",2000
CLARO_WEB_DESKTOP,"86",3000
CLARO_WEB_DESKTOP,"86",3500
CLARO_WEB_DESKTOP,"86",4000
CLARO_WEB_DESKTOP,"86",5000
CLARO_WEB_DESKTOP,"86",10000
CLARO_WEB_DESKTOP,"87",1300
CLARO_WEB_DESKTOP,"87",1500
CLARO_WEB_DESKTOP,"87",2000
CLARO_WEB_DESKTOP,"87",3000
CLARO_WEB_DESKTOP,"87",3500
CLARO_WEB_DESKTOP,"87",4000
CLARO_WEB_DESKTOP,"87",5000
CLARO_WEB_DESKTOP,"87",10000
CLARO_WEB_DESKTOP,"88",1300
CLARO_WEB_DESKTOP,"88",1500
CLARO_WEB_DESKTOP,"88",2000
CLARO_WEB_DESKTOP,"88",3000
CLARO_WEB_DESKTOP,"88",3500
CLARO_WEB_DESKTOP,"88",4000
CLARO_WEB_DESKTOP,"88",5000
CLARO_WEB_DESKTOP,"88",10000
CLARO_WEB_DESKTOP,"89",1300
CLARO_WEB_DESKTOP,"89",1500
CLARO_WEB_DESKTOP,"89",2000
CLARO_WEB_DESKTOP,"89",3000
CLARO_WEB_DESKTOP,"89",3500
CLARO_WEB_DESKTOP,"89",4000
CLARO_WEB_DESKTOP,"89",5000
CLARO_WEB_DESKTOP,"89",10000
CLARO_WEB_DESKTOP,"91",1300
CLARO_WEB_DESKTOP,"91",1500
CLARO_WEB_DESKTOP,"91",2000
CLARO_WEB_DESKTOP,"91",3000
CLARO_WEB_DESKTOP,"91",3500
CLARO_WEB_DESKTOP,"91",4000
CLARO_WEB_DESKTOP,"91",5000
CLARO_WEB_DESKTOP,"91",10000
CLARO_WEB_DESKTOP,"92",1300
CLARO_WEB_DESKTOP,"92",1500
CLARO_WEB_DESKTOP,"92",2000
CLARO_WEB_DESKTOP,"92",3000
CLARO_WEB_DESKTOP,"92",3500
CLARO_WEB_DESKTOP,"92",4000
CLARO_WEB_DESKTOP,"92",5000
CLARO_WEB_DESKTOP,"92",10000
CLARO_WEB_DESKTOP,"93",1300
CLARO_WEB_DESKTOP,"93",1500
CLARO_WEB_DESKTOP,"93",2000
CLARO_WEB_DESKTOP,"93",3000
CLARO_WEB_DESKTOP,"93",3500
CLARO_WEB_DESKTOP,"93",4000
CLARO_WEB_DESKTOP,"93",5000
CLARO_WEB_DESKTOP,"93",10000
CLARO_WEB_DESKTOP,"94",1300
CLARO_WEB_DESKTOP,"94",1500
CLARO_WEB_DESKTOP,"94",2000
CLARO_WEB_DESKTOP,"94",3000
CLARO_WEB_DESKTOP,"94",3500
CLARO_WEB_DESKTOP,"94",4000
CLARO_WEB_DESKTOP,"94",5000
CLARO_WEB_DESKTOP,"94",10000
CLARO_WEB_DESKTOP,"95",1300
CLARO_WEB_DESKTOP,"95",1500
CLARO_WEB_DESKTOP,"95",2000
CLARO_WEB_DESKTOP,"95",3000
CLARO_WEB_DESKTOP,"95",3500
CLARO_WEB_DESKTOP,"95",4000
CLARO_WEB_DESKTOP,"95",5000
CLARO_WEB_DESKTOP,"95",10000
CLARO_WEB_DESKTOP,"96",1300
CLARO_WEB_DESKTOP,"96",1500
CLARO_WEB_DESKTOP,"96",2000
CLARO_WEB_DESKTOP,"96",3000
CLARO_WEB_DESKTOP,"96",3500
CLARO_WEB_DESKTOP,"96",4000
CLARO_WEB_DESKTOP,"96",5000
CLARO_WEB_DESKTOP,"96",10000
CLARO_WEB_DESKTOP,"97",1300
CLARO_WEB_DESKTOP,"97",1500
CLARO_WEB_DESKTOP,"97",2000
CLARO_WEB_DESKTOP,"97",3000
CLARO_WEB_DESKTOP,"97",3500
CLARO_WEB_DESKTOP,"97",4000
CLARO_WEB_DESKTOP,"97",5000
CLARO_WEB_DESKTOP,"97",10000
CLARO_WEB_DESKTOP,"98",1300
CLARO_WEB_DESKTOP,"98",1500
CLARO_WEB_DESKTOP,"98",2000
CLARO_WEB_DESKTOP,"98",3000
CLARO_WEB_DESKTOP,"98",3500
CLARO_WEB_DESKTOP,"98",4000
CLARO_WEB_DESKTOP,"98",5000
CLARO_WEB_DESKTOP,"98",10000
CLARO_WEB_DESKTOP,"99",1300
CLARO_WEB_DESKTOP,"99",1500
CLARO_WEB_DESKTOP,"99",2000
CLARO_WEB_DESKTOP,"99",3000
CLARO_WEB_DESKTOP,"99",3500
CLARO_WEB_DESKTOP,"99",4000
CLARO_WEB_DESKTOP,"99",5000
CLARO_WEB_DESKTOP,"99",10000
CLARO_WEB_MOBILE,"11",1300
CLARO_WEB_MOBILE,"11",1500
CLARO_WEB_MOBILE,"11",2000
CLARO_WEB_MOBILE,"11",3000
CLARO_WEB_MOBILE,"11",3500
CLARO_WEB_MOBILE,"11",4000
CLARO_WEB_MOBILE,"11",5000
CLARO_WEB_MOBILE,"11",10000
CLARO_WEB_MOBILE,"12",1300
CLARO_WEB_MOBILE,"12",1500
CLARO_WEB_MOBILE,"12",2000
CLARO_WEB_MOBILE,"12",3000
CLARO_WEB_MOBILE,"12",3500
CLARO_WEB_MOBILE,"12",4000
CLARO_WEB_MOBILE,"12",5000
CLARO_WEB_MOBILE,"12",10000
CLARO_WEB_MOBILE,"13",1300
CLARO_WEB_MOBILE,"13",1500
CLARO_WEB_MOBILE,"13",2000
CLARO_WEB_MOBILE,"13",3000
CLARO_WEB_MOBILE,"13",3500
CLARO_WEB_MOBILE,"13",4000
CLARO_WEB_MOBILE,"13",5000
CLARO_WEB_MOBILE,"13",10000
CLARO_WEB_MOBILE,"14",1300
CLARO_WEB_MOBILE,"14",1500
CLARO_WEB_MOBILE,"14",2000
CLARO_WEB_MOBILE,"14",3000
CLARO_WEB_MOBILE,"14",3500
CLARO_WEB_MOBILE,"14",4000
CLARO_WEB_MOBILE,"14",5000
CLARO_WEB_MOBILE,"14",10000
CLARO_WEB_MOBILE,"15",1300
CLARO_WEB_MOBILE,"15",1500
CLARO_WEB_MOBILE,"15",2000
CLARO_WEB_MOBILE,"15",3000
CLARO_WEB_MOBILE,"15",3500
CLARO_WEB_MOBILE,"15",4000
CLARO_WEB_MOBILE,"15",5000
CLARO_WEB_MOBILE,"15",10000
CLARO_WEB_MOBILE,"16",1300
CLARO_WEB_MOBILE,"16",1500
CLARO_WEB_MOBILE,"16",2000
CLARO_WEB_MOBILE,"16",3000
CLARO_WEB_MOBILE,"16",3500
CLARO_WEB_MOBILE,"16",4000
CLARO_WEB_MOBILE,"16",5000
CLARO_WEB_MOBILE,"16",10000
CLARO_WEB_MOBILE,"17",1300
CLARO_WEB_MOBILE,"17",1500
CLARO_WEB_MOBILE,"17",2000
CLARO_WEB_MOBILE,"17",3000
CLARO_WEB_MOBILE,"17",3500
CLARO_WEB_MOBILE,"17",4000
CLARO_WEB_MOBILE,"17",5000
CLARO_WEB_MOBILE,"17",10000
CLARO_WEB_MOBILE,"18",1300
CLARO_WEB_MOBILE,"18",1500
CLARO_WEB_MOBILE,"18",2000
CLARO_WEB_MOBILE,"18",3000
CLARO_WEB_MOBILE,"18",3500
CLARO_WEB_MOBILE,"18",4000
CLARO_WEB_MOBILE,"18",5000
CLARO_WEB_MOBILE,"18",10000
CLARO_WEB_MOBILE,"19",1300
CLARO_WEB_MOBILE,"19",1500
CLARO_WEB_MOBILE,"19",2000
CLARO_WEB_MOBILE,"19",3000
CLARO_WEB_MOBILE,"19",3500
CLARO_WEB_MOBILE,"19",4000
CLARO_WEB_MOBILE,"19",5000
CLARO_WEB_MOBILE,"19",10000
CLARO_WEB_MOBILE,"21",1300
CLARO_WEB_MOBILE,"21",1500
CLARO_WEB_MOBILE,"21",2000
CLARO_WEB_MOBILE,"21",3000
CLARO_WEB_MOBILE,"21",3500
CLARO_WEB_MOBILE,"21",4000
CLARO_WEB_MOBILE,"21",5000
CLARO_WEB_MOBILE,"21",10000
CLARO_WEB_MOBILE,"22",1300
CLARO_WEB_MOBILE,"22",1500
CLARO_WEB_MOBILE,"22",2000
CLARO_WEB_MOBILE,"22",3000
CLARO_WEB_MOBILE,"22",3500
CLARO_WEB_MOBILE,"22",4000
CLARO_WEB_MOBILE,"22",5000
CLARO_WEB_MOBILE,"22",10000
CLARO_WEB_MOBILE,"24",1300
CLARO_WEB_MOBILE,"24",1500
CLARO_WEB_MOBILE,"24",2000
CLARO_WEB_MOBILE,"24",3000
CLARO_WEB_MOBILE,"24",3500
CLARO_WEB_MOBILE,"24",4000
CLARO_WEB_MOBILE,"24",5000
CLARO_WEB_MOBILE,"24",10000
CLARO_WEB_MOBILE,"27",1300
CLARO_WEB_MOBILE,"27",1500
CLARO_WEB_MOBILE,"27",2000
CLARO_WEB_MOBILE,"27",3000
